Fecha;Hora;Numero_de_Pasajeros;Mayores;Menores;Clase_de_Vuelo;Clasificacion_Vuelo;Tipo_de_Movimiento;Origen;Destino;Aerolinea_Nombre;Aeronave;Falla_Despegue;Falla_Aterrizaje
16/1/2023;5;120;110;10;No Regular;Internacional;Despegue;CABA;Australia;Copa Airlines;AEROSPACE GLF4;9;0
16/1/2023;12;32;26;6;Priv Matricula Nac;Nacional;Aterrizaje;Santa Cruz;CABA;Copa Airlines;AEROSPACE GLF4;0;9
16/1/2023;11;32;26;6;Priv Matricula Nac;Nacional;Despegue;CABA;Cordoba;Copa Airlines;AEROSPACE GLF4;9;0
16/1/2023;7;180;150;30;Regular;Internacional;Despegue;CABA;Australia;Copa Airlines;AEROSPACE GLF4;9;0
16/1/2023;5;32;26;6;Priv Matricula Nac;Nacional;Despegue;CABA;Cordoba;Copa Airlines;AEROSPACE GLF4;9;0
16/1/2023;13;180;150;30;Regular;Nacional;Despegue;CABA;Cordoba;Copa Airlines;AEROSPACE GLF4;9;0
16/1/2023;7;32;26;6;Priv Matricula Nac;Nacional;Aterrizaje;Santa Cruz;CABA;Copa Airlines;AEROSPACE GLF4;0;9
16/1/2023;17;180;150;30;Regular;Nacional;Despegue;CABA;Cordoba;Copa Airlines;AEROSPACE GLF4;9;0
16/1/2023;20;180;150;30;Regular;Nacional;Aterrizaje;Santa Cruz;CABA;Copa Airlines;AEROSPACE GLF4;0;9
16/1/2023;16;32;26;6;Priv Matricula Nac;Nacional;Aterrizaje;Santa Cruz;CABA;Copa Airlines;AEROSPACE GLF4;0;9
16/1/2023;14;32;26;6;Priv Matricula Nac;Nacional;Despegue;CABA;Cordoba;Copa Airlines;AEROSPACE GLF4;9;0
16/1/2023;13;32;26;6;Priv Matricula Nac;Nacional;Aterrizaje;Santa Cruz;CABA;Copa Airlines;AEROSPACE GLF4;0;9
16/1/2023;7;180;150;30;Regular;Nacional;Despegue;CABA;Cordoba;Copa Airlines;AEROSPACE GLF4;9;0
16/1/2023;11;180;150;30;Regular;Internacional;Aterrizaje;Canada;CABA;Copa Airlines;AEROSPACE GLF4;0;9
16/1/2023;13;180;150;30;Regular;Nacional;Aterrizaje;Santa Cruz;CABA;Copa Airlines;AEROSPACE GLF4;0;9
16/1/2023;9;180;150;30;Regular;Nacional;Aterrizaje;Santa Cruz;CABA;Copa Airlines;AEROSPACE GLF4;0;9
16/1/2023;8;180;150;30;Regular;Nacional;Despegue;CABA;Cordoba;Copa Airlines;AEROSPACE GLF4;9;0
16/1/2023;7;180;150;30;Regular;Nacional;Aterrizaje;Santa Cruz;CABA;Copa Airlines;AEROSPACE GLF4;0;9
16/1/2023;5;180;150;30;Regular;Nacional;Despegue;CABA;Cordoba;Copa Airlines;AEROSPACE GLF4;9;0
16/1/2023;10;12;10;2;Priv Matricula Nac;Nacional;Aterrizaje;Santa Cruz;CABA;Copa Airlines;AEROSPACE GLF4;0;9
16/1/2023;11;12;10;2;Priv Matricula Nac;Nacional;Despegue;CABA;Cordoba;Copa Airlines;AEROSPACE GLF4;9;0
16/1/2023;16;12;10;2;Priv Matricula Nac;Nacional;Aterrizaje;Santa Cruz;CABA;Copa Airlines;AEROSPACE GLF4;0;9
16/1/2023;17;6;4;2;Priv Matricula Nac;Internacional;Despegue;CABA;Australia;Copa Airlines;AEROSPACE GLF4;9;0
16/1/2023;18;8;7;1;Priv Matricula Nac;Internacional;Aterrizaje;Canada;CABA;Copa Airlines;AEROSPACE GLF4;0;9
16/1/2023;22;180;150;30;Regular;Nacional;Aterrizaje;Santa Cruz;CABA;Copa Airlines;AEROSPACE GLF4;0;9
16/1/2023;22;100;60;40;Regular;Nacional;Despegue;CABA;Cordoba;Copa Airlines;AEROSPACE GLF4;9;0
16/1/2023;21;100;60;40;Regular;Nacional;Aterrizaje;Santa Cruz;CABA;Copa Airlines;AEROSPACE GLF4;0;9
16/1/2023;20;100;60;40;Regular;Nacional;Despegue;CABA;Cordoba;Copa Airlines;AEROSPACE GLF4;9;0
16/1/2023;20;12;10;2;Priv Matricula Nac;Nacional;Aterrizaje;Santa Cruz;CABA;Copa Airlines;AEROSPACE GLF4;0;9
16/1/2023;20;100;60;40;Regular;Nacional;Despegue;CABA;Cordoba;Copa Airlines;AEROSPACE GLF4;9;0
16/1/2023;8;100;60;40;Regular;Nacional;Aterrizaje;Santa Cruz;CABA;Copa Airlines;AEROSPACE GLF4;0;9
16/1/2023;11;100;60;40;Regular;Nacional;Despegue;CABA;Cordoba;Copa Airlines;AEROSPACE GLF4;9;0
16/1/2023;14;100;60;40;Regular;Nacional;Despegue;CABA;Cordoba;Copa Airlines;AEROSPACE GLF4;9;0
16/1/2023;15;100;60;40;Regular;Nacional;Aterrizaje;Santa Cruz;CABA;Copa Airlines;AEROSPACE GLF4;0;9
16/1/2023;16;100;60;40;Regular;Nacional;Aterrizaje;Santa Cruz;CABA;Copa Airlines;AEROSPACE GLF4;0;9
16/1/2023;18;100;60;40;Regular;Internacional;Aterrizaje;Canada;CABA;Copa Airlines;AEROSPACE GLF4;0;9
16/1/2023;19;100;60;40;Regular;Nacional;Aterrizaje;Santa Cruz;CABA;Copa Airlines;AEROSPACE GLF4;0;9
16/1/2023;16;100;60;40;Regular;Internacional;Despegue;CABA;Indonesia;Copa Airlines;AEROSPACE GLF4;9;0
16/1/2023;22;100;60;40;Regular;Nacional;Aterrizaje;Santa Cruz;CABA;Copa Airlines;AEROSPACE GLF4;0;9
16/1/2023;7;12;11;1;Priv Matricula Nac;Internacional;Despegue;CABA;Indonesia;Copa Airlines;AEROSPACE GLF4;10;0
16/1/2023;9;100;60;40;Regular;Nacional;Despegue;CABA;Cordoba;Copa Airlines;AEROSPACE GLF4;10;0
16/1/2023;10;100;60;40;Regular;Nacional;Aterrizaje;Santa Cruz;CABA;Copa Airlines;AEROSPACE GLF4;0;9
16/1/2023;11;100;60;40;Regular;Nacional;Despegue;CABA;La Rioja;Copa Airlines;AEROSPACE GLF4;10;0
16/1/2023;2;100;60;40;Regular;Nacional;Despegue;CABA;La Rioja;Copa Airlines;AEROSPACE GLF4;10;0
16/1/2023;18;100;60;40;Regular;Nacional;Despegue;CABA;La Rioja;Copa Airlines;AEROSPACE GLF4;10;0
16/1/2023;10;100;30;70;Priv Matricula Nac;Nacional;Aterrizaje;Santa Cruz;CABA;Copa Airlines;AEROSPACE GLF4;0;9
16/1/2023;11;300;150;150;Regular;Internacional;Despegue;CABA;Indonesia;Copa Airlines;AEROSPACE GLF4;10;0
16/1/2023;4;300;150;150;Regular;Internacional;Aterrizaje;Canada;CABA;Copa Airlines;AEROSPACE GLF4;0;9
16/1/2023;8;150;140;10;Regular;Internacional;Despegue;CABA;Indonesia;Copa Airlines;AEROSPACE GLF4;10;0
16/1/2023;7;150;140;10;Regular;Internacional;Aterrizaje;Canada;CABA;Copa Airlines;AEROSPACE GLF4;0;9
16/1/2023;14;12;11;1;Priv Matricula Nac;Nacional;Aterrizaje;Santa Cruz;CABA;Copa Airlines;AEROSPACE GLF4;0;9
16/1/2023;23;150;140;10;Regular;Internacional;Aterrizaje;Canada;CABA;Copa Airlines;AEROSPACE GLF4;0;9
16/1/2023;0;150;140;10;Regular;Internacional;Aterrizaje;Canada;CABA;Copa Airlines;AEROSPACE GLF4;0;9
16/1/2023;1;150;140;10;Regular;Internacional;Despegue;CABA;Indonesia;Copa Airlines;AEROSPACE GLF4;10;0
16/1/2023;17;300;150;150;Regular;Nacional;Aterrizaje;Santa Cruz;CABA;Copa Airlines;AEROSPACE GLF4;0;9
16/1/2023;14;300;150;150;Regular;Nacional;Despegue;CABA;La Rioja;Copa Airlines;AEROSPACE GLF4;10;0
16/1/2023;12;300;150;150;Regular;Nacional;Aterrizaje;Santa Cruz;CABA;Copa Airlines;AEROSPACE GLF4;0;9
16/1/2023;9;9;6;3;Priv Matricula Nac;Nacional;Despegue;CABA;La Rioja;Copa Airlines;AEROSPACE GLF4;10;0
16/1/2023;10;100;40;60;Priv Matricula Nac;Nacional;Despegue;CABA;La Rioja;Copa Airlines;AEROSPACE GLF4;10;0
16/1/2023;0;300;150;150;Regular;Internacional;Despegue;CABA;Indonesia;Copa Airlines;AEROSPACE GLF4;10;0
16/1/2023;3;300;150;150;Regular;Internacional;Aterrizaje;Canada;CABA;Copa Airlines;AEROSPACE GLF4;0;9
16/1/2023;8;150;140;10;Regular;Internacional;Aterrizaje;Costa Rica;CABA;Copa Airlines;AEROSPACE GLF4;0;9
16/1/2023;10;100;90;10;Priv Matricula Nac;Nacional;Despegue;CABA;La Rioja;Copa Airlines;AEROSPACE GLF4;10;0
16/1/2023;23;150;140;10;Regular;Internacional;Aterrizaje;Costa Rica;CABA;Copa Airlines;AEROSPACE GLF4;0;9
16/1/2023;11;12;11;1;Priv Matricula Nac;Nacional;Aterrizaje;Santa Cruz;CABA;Copa Airlines;AEROSPACE GLF4;0;9
16/1/2023;8;32;26;6;Priv Matricula Nac;Nacional;Despegue;CABA;La Rioja;Copa Airlines;AEROSPACE GLF4;10;0
16/1/2023;4;150;140;10;Regular;Internacional;Despegue;CABA;Indonesia;Copa Airlines;AEROSPACE GLF4;10;0
16/1/2023;8;190;130;60;Regular;Nacional;Despegue;CABA;La Rioja;Copa Airlines;AEROSPACE GLF4;10;0
16/1/2023;14;150;140;10;Regular;Internacional;Aterrizaje;Costa Rica;CABA;Copa Airlines;AEROSPACE GLF4;0;9
16/1/2023;16;150;140;10;Regular;Internacional;Despegue;CABA;Indonesia;Copa Airlines;AEROSPACE GLF4;10;0
16/1/2023;9;9;6;3;Priv Matricula Nac;Nacional;Aterrizaje;Jujuy;CABA;Copa Airlines;AEROSPACE GLF4;0;9
16/1/2023;9;300;150;150;Regular;Nacional;Despegue;CABA;La Rioja;Copa Airlines;AEROSPACE GLF4;10;0
16/1/2023;23;300;150;150;Regular;Internacional;Despegue;CABA;Indonesia;Copa Airlines;AEROSPACE GLF4;10;0
16/1/2023;10;150;140;10;Regular;Internacional;Despegue;CABA;Indonesia;Copa Airlines;AEROSPACE GLF4;10;0
16/1/2023;17;150;140;10;Regular;Internacional;Aterrizaje;Costa Rica;CABA;Copa Airlines;AEROSPACE GLF4;0;9
16/1/2023;8;190;130;60;Regular;Internacional;Aterrizaje;Costa Rica;CABA;Copa Airlines;AEROSPACE GLF4;0;9
16/1/2023;11;190;130;60;Regular;Internacional;Despegue;CABA;Indonesia;Copa Airlines;AEROSPACE GLF4;10;0
16/1/2023;15;190;130;60;Regular;Internacional;Aterrizaje;Costa Rica;CABA;Copa Airlines;AEROSPACE GLF4;0;9
16/1/2023;18;150;140;10;Regular;Internacional;Despegue;CABA;Indonesia;Iberia Airlines;CESSNA C-210;10;0
16/1/2023;6;190;130;60;Regular;Internacional;Despegue;CABA;Indonesia;Iberia Airlines;CESSNA C-210;10;0
16/1/2023;4;190;130;60;Regular;Internacional;Aterrizaje;Costa Rica;CABA;Iberia Airlines;CESSNA C-210;0;9
16/1/2023;9;32;26;6;Priv Matricula Nac;Nacional;Despegue;CABA;La Rioja;Iberia Airlines;CESSNA C-210;10;0
16/1/2023;17;190;130;60;Regular;Internacional;Despegue;CABA;Indonesia;Iberia Airlines;CESSNA C-210;10;0
16/1/2023;20;190;130;60;Regular;Internacional;Aterrizaje;Costa Rica;CABA;Iberia Airlines;CESSNA C-210;0;9
16/1/2023;12;12;11;1;Priv Matricula Nac;Nacional;Despegue;CABA;La Rioja;Iberia Airlines;CESSNA C-210;10;0
16/1/2023;14;12;10;2;Priv Matricula Nac;Nacional;Despegue;CABA;La Rioja;Iberia Airlines;CESSNA C-210;10;0
16/1/2023;10;12;10;2;Priv Matricula Nac;Nacional;Aterrizaje;Jujuy;CABA;Iberia Airlines;CESSNA C-210;0;9
16/1/2023;11;100;80;20;Priv Matricula Nac;Nacional;Aterrizaje;Jujuy;CABA;Iberia Airlines;CESSNA C-210;0;9
16/1/2023;11;100;50;50;Priv Matricula Nac;Nacional;Despegue;CABA;La Rioja;Iberia Airlines;CESSNA C-210;10;0
16/1/2023;4;150;140;10;Regular;Internacional;Despegue;CABA;Indonesia;Iberia Airlines;CESSNA C-210;10;0
16/1/2023;19;300;150;150;Regular;Internacional;Aterrizaje;Costa Rica;CABA;Iberia Airlines;CESSNA C-210;0;9
16/1/2023;18;9;8;1;Priv Matricula Nac;Nacional;Aterrizaje;Jujuy;CABA;Iberia Airlines;CESSNA C-210;0;9
16/1/2023;11;100;90;10;Priv Matricula Nac;Nacional;Aterrizaje;Jujuy;CABA;Iberia Airlines;CESSNA C-210;0;9
16/1/2023;13;9;8;1;Priv Matricula Nac;Internacional;Aterrizaje;Costa Rica;CABA;Iberia Airlines;CESSNA C-210;0;9
16/1/2023;9;9;8;1;Priv Matricula Nac;Nacional;Aterrizaje;Jujuy;CABA;Iberia Airlines;CESSNA C-210;0;9
16/1/2023;8;12;11;1;Priv Matricula Nac;Nacional;Despegue;CABA;La Rioja;Iberia Airlines;CESSNA C-210;10;0
16/1/2023;10;12;11;1;Priv Matricula Nac;Nacional;Aterrizaje;Jujuy;CABA;Iberia Airlines;CESSNA C-210;0;9
16/1/2023;9;43;40;3;Priv Matricula Nac;Nacional;Despegue;CABA;La Rioja;Iberia Airlines;CESSNA C-210;10;0
16/1/2023;19;12;11;1;Priv Matricula Nac;Nacional;Aterrizaje;Jujuy;CABA;Iberia Airlines;CESSNA C-210;0;9
16/1/2023;17;43;40;3;Priv Matricula Nac;Nacional;Aterrizaje;Jujuy;CABA;Iberia Airlines;CESSNA C-210;0;9
16/1/2023;15;100;60;40;Regular;Nacional;Despegue;CABA;La Rioja;Iberia Airlines;CESSNA C-210;10;0
16/1/2023;16;120;110;10;No Regular;Nacional;Aterrizaje;Jujuy;CABA;Iberia Airlines;CESSNA C-210;0;9
16/1/2023;18;190;130;60;Regular;Nacional;Aterrizaje;Jujuy;CABA;Iberia Airlines;CESSNA C-210;0;9
16/1/2023;9;9;6;3;Priv Matricula Nac;Nacional;Aterrizaje;Jujuy;CABA;Iberia Airlines;CESSNA C-210;0;9
16/1/2023;11;12;11;1;Priv Matricula Nac;Nacional;Despegue;CABA;La Rioja;Iberia Airlines;CESSNA C-210;10;0
16/1/2023;10;14;11;3;Priv Matricula Nac;Nacional;Aterrizaje;Jujuy;CABA;Iberia Airlines;CESSNA C-210;0;9
16/1/2023;16;14;11;3;Priv Matricula Nac;Internacional;Despegue;CABA;Indonesia;Iberia Airlines;CESSNA C-210;10;0
16/1/2023;20;14;11;3;Priv Matricula Nac;Internacional;Aterrizaje;Costa Rica;CABA;Iberia Airlines;CESSNA C-210;0;9
16/1/2023;21;100;60;40;Regular;Nacional;Aterrizaje;Jujuy;CABA;Iberia Airlines;CESSNA C-210;0;9
16/1/2023;17;190;130;60;Regular;Nacional;Despegue;CABA;San Juan;Iberia Airlines;CESSNA C-210;10;0
16/1/2023;18;100;60;40;Regular;Nacional;Aterrizaje;Jujuy;CABA;Iberia Airlines;CESSNA C-210;0;9
16/1/2023;19;190;130;60;Regular;Internacional;Despegue;CABA;Indonesia;Iberia Airlines;CESSNA C-210;10;0
16/1/2023;13;100;60;40;Regular;Internacional;Aterrizaje;Costa Rica;CABA;Iberia Airlines;CESSNA C-210;0;9
16/1/2023;7;100;60;40;Regular;Internacional;Despegue;CABA;Indonesia;Iberia Airlines;CESSNA C-210;10;0
16/1/2023;5;100;60;40;Regular;Nacional;Aterrizaje;Jujuy;CABA;Iberia Airlines;CESSNA C-210;0;9
16/1/2023;2;100;60;40;Regular;Nacional;Despegue;CABA;San Juan;Iberia Airlines;CESSNA C-210;10;0
16/1/2023;1;100;60;40;Regular;Nacional;Aterrizaje;Jujuy;CABA;Iberia Airlines;CESSNA C-210;0;9
16/1/2023;4;100;60;40;Regular;Internacional;Aterrizaje;Alemania;CABA;Iberia Airlines;CESSNA C-210;0;9
16/1/2023;5;100;60;40;Regular;Internacional;Despegue;CABA;Egipto;Iberia Airlines;CESSNA C-210;10;0
16/1/2023;20;14;11;3;Priv Matricula Nac;Nacional;Aterrizaje;Jujuy;CABA;Iberia Airlines;CESSNA C-210;0;9
16/1/2023;19;100;60;40;Regular;Nacional;Despegue;CABA;San Juan;Iberia Airlines;CESSNA C-210;10;0
16/1/2023;11;120;110;10;No Regular;Nacional;Despegue;CABA;San Juan;Iberia Airlines;CESSNA C-210;10;0
16/1/2023;20;14;11;3;Priv Matricula Nac;Nacional;Despegue;CABA;San Juan;Iberia Airlines;CESSNA C-210;10;0
16/1/2023;16;210;190;20;Regular;Nacional;Aterrizaje;Jujuy;CABA;Iberia Airlines;CESSNA C-210;0;9
16/1/2023;18;16;10;6;Priv Matricula Nac;Nacional;Aterrizaje;Jujuy;CABA;Iberia Airlines;CESSNA C-210;0;9
16/1/2023;15;43;40;3;Priv Matricula Nac;Nacional;Aterrizaje;Jujuy;CABA;Iberia Airlines;CESSNA C-210;0;9
16/1/2023;11;43;40;3;Priv Matricula Nac;Nacional;Despegue;CABA;San Juan;Iberia Airlines;CESSNA C-210;10;0
16/1/2023;11;210;190;20;Regular;Nacional;Despegue;CABA;San Juan;Iberia Airlines;CESSNA C-210;10;0
16/1/2023;17;16;10;6;Priv Matricula Nac;Nacional;Despegue;CABA;San Juan;Iberia Airlines;CESSNA C-210;10;0
16/1/2023;12;210;190;20;Regular;Nacional;Aterrizaje;Jujuy;CABA;Iberia Airlines;CESSNA C-210;0;9
16/1/2023;15;210;190;20;Regular;Nacional;Despegue;CABA;San Juan;Iberia Airlines;CESSNA C-210;10;0
16/1/2023;9;210;190;20;Regular;Nacional;Aterrizaje;Jujuy;CABA;Iberia Airlines;CESSNA C-210;0;9
16/1/2023;18;120;110;10;No Regular;Nacional;Despegue;CABA;San Juan;Iberia Airlines;CESSNA C-210;10;0
16/1/2023;6;9;6;3;Priv Matricula Nac;Nacional;Despegue;CABA;San Juan;Iberia Airlines;CESSNA C-210;10;0
16/1/2023;8;210;190;20;Regular;Nacional;Despegue;CABA;San Juan;Iberia Airlines;CESSNA C-210;10;0
16/1/2023;11;210;190;20;Regular;Nacional;Despegue;CABA;San Juan;Iberia Airlines;CESSNA C-210;10;0
16/1/2023;18;150;140;10;Regular;Nacional;Despegue;CABA;San Juan;Iberia Airlines;CESSNA C-210;10;0
16/1/2023;19;150;140;10;Regular;Nacional;Aterrizaje;Jujuy;CABA;Iberia Airlines;CESSNA C-210;0;9
16/1/2023;20;150;140;10;Regular;Nacional;Despegue;CABA;San Juan;Iberia Airlines;CESSNA C-210;10;0
16/1/2023;21;150;140;10;Regular;Nacional;Aterrizaje;Jujuy;CABA;Iberia Airlines;CESSNA C-210;0;9
16/1/2023;23;150;140;10;Regular;Nacional;Despegue;CABA;San Juan;Iberia Airlines;CESSNA C-210;10;0
16/1/2023;23;190;130;60;Regular;Nacional;Aterrizaje;Corrientes;CABA;Iberia Airlines;CESSNA C-210;0;9
16/1/2023;15;150;140;10;Regular;Nacional;Despegue;CABA;San Juan;Iberia Airlines;CESSNA C-210;10;0
16/1/2023;7;190;130;60;Regular;Nacional;Aterrizaje;Corrientes;CABA;Iberia Airlines;CESSNA C-210;0;9
16/1/2023;15;150;140;10;Regular;Nacional;Aterrizaje;Corrientes;CABA;Iberia Airlines;CESSNA C-210;0;9
16/1/2023;7;190;130;60;Regular;Nacional;Aterrizaje;Corrientes;CABA;Iberia Airlines;CESSNA C-210;0;9
16/1/2023;7;190;130;60;Regular;Nacional;Despegue;CABA;San Juan;Iberia Airlines;CESSNA C-210;10;0
16/1/2023;22;190;130;60;Regular;Nacional;Despegue;CABA;San Juan;Iberia Airlines;CESSNA C-210;10;0
16/1/2023;21;190;130;60;Regular;Nacional;Aterrizaje;Corrientes;CABA;Iberia Airlines;CESSNA C-210;0;9
16/1/2023;23;160;100;60;Regular;Internacional;Despegue;CABA;Egipto;Iberia Airlines;CESSNA C-210;10;0
16/1/2023;20;210;190;20;Regular;Nacional;Despegue;CABA;San Juan;Iberia Airlines;CESSNA C-210;10;0
16/1/2023;17;210;190;20;Regular;Nacional;Aterrizaje;Corrientes;CABA;Iberia Airlines;CESSNA C-210;0;9
16/1/2023;8;210;190;20;Regular;Nacional;Despegue;CABA;San Juan;Iberia Airlines;CESSNA C-210;10;0
16/1/2023;16;210;190;20;Regular;Nacional;Aterrizaje;Corrientes;CABA;Iberia Airlines;CESSNA C-210;0;9
16/1/2023;14;100;60;40;Regular;Nacional;Despegue;CABA;San Juan;Iberia Airlines;CESSNA C-210;10;0
16/1/2023;8;150;140;10;Regular;Nacional;Despegue;CABA;San Juan;Iberia Airlines;CESSNA C-210;10;0
16/1/2023;10;150;140;10;Regular;Nacional;Aterrizaje;Corrientes;CABA;Iberia Airlines;CESSNA C-210;0;9
16/1/2023;11;150;140;10;Regular;Nacional;Despegue;CABA;Mendoza;Iberia Airlines;CESSNA C-210;10;0
16/1/2023;12;150;120;30;Regular;Nacional;Aterrizaje;Corrientes;CABA;Iberia Airlines;CESSNA C-210;0;9
16/1/2023;13;150;120;30;Regular;Nacional;Despegue;CABA;Mendoza;Iberia Airlines;CESSNA C-210;10;0
16/1/2023;22;190;130;60;Regular;Nacional;Despegue;CABA;Mendoza;Iberia Airlines;CESSNA C-210;10;0
16/1/2023;17;150;120;30;Regular;Nacional;Aterrizaje;Corrientes;CABA;Iberia Airlines;CESSNA C-210;0;9
16/1/2023;18;210;190;20;Regular;Internacional;Despegue;CABA;Egipto;Iberia Airlines;CESSNA C-210;10;0
16/1/2023;16;210;190;20;Regular;Nacional;Aterrizaje;Corrientes;CABA;Iberia Airlines;CESSNA C-210;0;9
16/1/2023;15;210;190;20;Regular;Nacional;Despegue;CABA;Mendoza;Iberia Airlines;CESSNA C-210;10;0
16/1/2023;14;210;190;20;Regular;Nacional;Aterrizaje;Corrientes;CABA;Iberia Airlines;CESSNA C-210;0;9
16/1/2023;13;210;190;20;Regular;Nacional;Despegue;CABA;Mendoza;Iberia Airlines;CESSNA C-210;10;0
16/1/2023;13;210;190;20;Regular;Nacional;Aterrizaje;Corrientes;CABA;Iberia Airlines;CESSNA C-210;0;9
16/1/2023;12;210;190;20;Regular;Nacional;Despegue;CABA;Mendoza;Iberia Airlines;CESSNA C-210;10;0
16/1/2023;10;210;190;20;Regular;Internacional;Aterrizaje;Alemania;CABA;Iberia Airlines;CESSNA C-210;0;9
16/1/2023;8;210;190;20;Regular;Internacional;Despegue;CABA;Egipto;Iberia Airlines;CESSNA C-210;10;0
16/1/2023;20;210;190;20;Regular;Internacional;Aterrizaje;Alemania;CABA;Iberia Airlines;CESSNA C-210;0;9
16/1/2023;18;150;120;30;Regular;Nacional;Aterrizaje;Corrientes;CABA;Iberia Airlines;CESSNA C-210;0;9
16/1/2023;15;100;60;40;Regular;Nacional;Despegue;CABA;Mendoza;Iberia Airlines;CESSNA C-210;10;0
16/1/2023;14;100;60;40;Regular;Nacional;Aterrizaje;Corrientes;CABA;Iberia Airlines;CESSNA C-210;0;9
16/1/2023;1;120;110;10;No Regular;Nacional;Aterrizaje;Corrientes;CABA;Iberia Airlines;CESSNA C-210;0;9
16/1/2023;0;120;110;10;No Regular;Nacional;Despegue;CABA;Mendoza;Iberia Airlines;CESSNA C-210;10;0
16/1/2023;11;150;120;30;Regular;Nacional;Despegue;CABA;Mendoza;Iberia Airlines;CESSNA C-210;10;0
16/1/2023;13;150;120;30;Regular;Nacional;Aterrizaje;Corrientes;CABA;Iberia Airlines;CESSNA C-210;0;9
16/1/2023;14;150;120;30;Regular;Nacional;Despegue;CABA;Mendoza;Iberia Airlines;CESSNA C-210;10;0
16/1/2023;16;190;130;60;Regular;Nacional;Despegue;CABA;Mendoza;Iberia Airlines;CESSNA C-210;10;0
16/1/2023;17;150;120;30;Regular;Nacional;Despegue;CABA;Mendoza;Iberia Airlines;CESSNA C-210;10;0
16/1/2023;5;100;60;40;Regular;Nacional;Despegue;CABA;Mendoza;Iberia Airlines;CESSNA C-210;10;0
16/1/2023;19;150;120;30;Regular;Nacional;Despegue;CABA;Mendoza;Iberia Airlines;CESSNA C-210;10;0
16/1/2023;20;150;120;30;Regular;Nacional;Aterrizaje;Corrientes;CABA;Iberia Airlines;CESSNA C-210;0;9
16/1/2023;13;100;60;40;Regular;Nacional;Despegue;CABA;Mendoza;Iberia Airlines;CESSNA C-210;10;0
16/1/2023;12;100;60;40;Regular;Nacional;Aterrizaje;Corrientes;CABA;Iberia Airlines;CESSNA C-210;0;10
16/1/2023;9;140;110;30;Regular;Nacional;Despegue;CABA;Mendoza;Iberia Airlines;CESSNA C-210;10;0
16/1/2023;20;32;26;6;Priv Matricula Nac;Internacional;Aterrizaje;Alemania;CABA;Iberia Airlines;CESSNA C-210;0;10
16/1/2023;17;32;26;6;Priv Matricula Nac;Internacional;Despegue;CABA;Egipto;Iberia Airlines;CESSNA C-210;10;0
16/1/2023;16;150;120;30;Regular;Nacional;Aterrizaje;Corrientes;CABA;Iberia Airlines;CESSNA C-210;0;10
16/1/2023;19;140;110;30;Regular;Nacional;Despegue;CABA;Mendoza;Iberia Airlines;CESSNA C-210;10;0
16/1/2023;10;32;26;6;Priv Matricula Nac;Nacional;Aterrizaje;Corrientes;CABA;Iberia Airlines;CESSNA C-210;0;10
16/1/2023;15;190;130;60;Regular;Nacional;Despegue;CABA;Mendoza;Iberia Airlines;CESSNA C-210;10;0
16/1/2023;14;120;110;10;No Regular;Nacional;Despegue;CABA;San Luis;Iberia Airlines;CESSNA C-210;10;0
16/1/2023;15;32;26;6;Priv Matricula Nac;Nacional;Aterrizaje;Corrientes;CABA;Iberia Airlines;CESSNA C-210;0;10
16/1/2023;17;12;11;1;Priv Matricula Nac;Internacional;Aterrizaje;Alemania;CABA;Iberia Airlines;CESSNA C-210;0;10
16/1/2023;11;120;110;10;No Regular;Internacional;Despegue;CABA;Egipto;Iberia Airlines;CESSNA C-210;10;0
16/1/2023;13;120;110;10;No Regular;Internacional;Aterrizaje;Alemania;CABA;Sky Airline;PIPER PA-28;0;10
16/1/2023;21;120;110;10;No Regular;Nacional;Aterrizaje;Corrientes;CABA;Sky Airline;PIPER PA-28;0;10
16/1/2023;21;140;110;30;Regular;Nacional;Aterrizaje;Corrientes;CABA;Sky Airline;PIPER PA-28;0;10
16/1/2023;15;120;110;10;No Regular;Nacional;Despegue;CABA;San Luis;Sky Airline;PIPER PA-28;10;0
16/1/2023;18;140;110;30;Regular;Nacional;Aterrizaje;Corrientes;CABA;Sky Airline;PIPER PA-28;0;10
16/1/2023;21;140;110;30;Regular;Internacional;Despegue;CABA;Egipto;Sky Airline;PIPER PA-28;10;0
16/1/2023;19;140;110;30;Regular;Internacional;Aterrizaje;Alemania;CABA;Sky Airline;PIPER PA-28;0;10
16/1/2023;15;140;110;30;Regular;Internacional;Despegue;CABA;Egipto;Sky Airline;PIPER PA-28;10;0
16/1/2023;11;140;110;30;Regular;Nacional;Aterrizaje;Mendoza;CABA;Sky Airline;PIPER PA-28;0;10
16/1/2023;9;140;110;30;Regular;Nacional;Despegue;CABA;San Luis;Sky Airline;PIPER PA-28;10;0
16/1/2023;8;140;110;30;Regular;Nacional;Aterrizaje;Mendoza;CABA;Sky Airline;PIPER PA-28;0;10
16/1/2023;17;6;4;2;Priv Matricula Nac;Nacional;Aterrizaje;Mendoza;CABA;Sky Airline;PIPER PA-28;0;10
16/1/2023;23;140;110;30;Regular;Nacional;Despegue;CABA;San Luis;Sky Airline;PIPER PA-28;10;0
16/1/2023;20;150;120;30;Regular;Nacional;Despegue;CABA;San Luis;Sky Airline;PIPER PA-28;10;0
16/1/2023;9;190;130;60;Regular;Nacional;Aterrizaje;Mendoza;CABA;Sky Airline;PIPER PA-28;0;10
16/1/2023;7;150;120;30;Regular;Nacional;Despegue;CABA;San Luis;Sky Airline;PIPER PA-28;10;0
